game_string,half_inning_id,at_bat,base_state,outs_inning,is_final_pa,is_home_run,pa_runs_contribution,runs_remaining
y1_d206_ATL_PHD,2,6,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,2,7,1,1,True,False,0.0,0.0
y1_d206_ATL_PHD,3,8,0,0,False,False,0.0,1.0
y1_d206_ATL_PHD,3,9,1,0,False,False,0.0,1.0
y1_d206_ATL_PHD,3,10,5,0,False,False,1.0,1.0
y1_d206_ATL_PHD,3,11,3,0,False,False,0.0,0.0
y1_d206_ATL_PHD,3,12,3,1,False,False,0.0,0.0
y1_d206_ATL_PHD,3,13,3,2,True,False,0.0,0.0
y1_d206_ATL_PHD,4,14,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,4,15,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,4,16,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,5,17,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,5,18,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,5,19,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,6,20,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,6,21,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,6,22,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,7,23,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,7,24,1,0,False,False,0.0,0.0
y1_d206_ATL_PHD,7,25,1,1,False,False,0.0,0.0
y1_d206_ATL_PHD,7,26,2,2,True,False,0.0,0.0
y1_d206_ATL_PHD,8,27,0,0,False,False,0.0,3.0
y1_d206_ATL_PHD,8,28,0,1,False,False,0.0,3.0
y1_d206_ATL_PHD,8,29,2,1,False,False,1.0,3.0
y1_d206_ATL_PHD,8,30,2,1,False,False,0.0,2.0
y1_d206_ATL_PHD,8,31,3,1,False,False,0.0,2.0
y1_d206_ATL_PHD,8,32,3,2,False,False,2.0,2.0
y1_d206_ATL_PHD,8,33,2,2,False,False,0.0,0.0
y1_d206_ATL_PHD,8,34,3,2,True,False,0.0,0.0
y1_d206_ATL_PHD,9,35,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,9,36,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,9,37,2,1,False,False,0.0,0.0
y1_d206_ATL_PHD,9,38,2,2,True,False,0.0,0.0
y1_d206_ATL_PHD,10,39,0,0,False,False,0.0,4.0
y1_d206_ATL_PHD,10,40,1,0,False,False,0.0,4.0
y1_d206_ATL_PHD,10,41,4,1,False,False,1.0,4.0
y1_d206_ATL_PHD,10,42,2,1,False,False,0.0,3.0
y1_d206_ATL_PHD,10,43,5,1,False,True,3.0,3.0
y1_d206_ATL_PHD,10,44,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,10,45,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,11,46,0,0,False,True,1.0,1.0
y1_d206_ATL_PHD,11,47,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,11,48,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,11,49,1,1,False,False,0.0,0.0
y1_d206_ATL_PHD,11,50,1,2,True,False,0.0,0.0
y1_d206_ATL_PHD,12,51,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,12,52,1,0,False,False,0.0,0.0
y1_d206_ATL_PHD,12,53,1,1,False,False,0.0,0.0
y1_d206_ATL_PHD,12,54,2,2,True,False,0.0,0.0
y1_d206_ATL_PHD,13,55,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,13,56,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,13,57,0,2,False,False,0.0,0.0
y1_d206_ATL_PHD,13,58,1,2,True,False,0.0,0.0
y1_d206_ATL_PHD,14,59,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,14,60,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,14,61,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,15,62,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,15,63,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,15,64,0,2,True,False,0.0,0.0
y1_d206_ATL_PHD,16,65,0,0,False,False,0.0,1.0
y1_d206_ATL_PHD,16,66,1,0,False,False,0.0,1.0
y1_d206_ATL_PHD,16,67,3,0,False,False,0.0,1.0
y1_d206_ATL_PHD,16,68,3,1,False,False,0.0,1.0
y1_d206_ATL_PHD,16,69,5,2,False,False,1.0,1.0
y1_d206_ATL_PHD,16,70,3,2,True,False,0.0,0.0
y1_d206_ATL_PHD,17,71,0,0,False,False,0.0,0.0
y1_d206_ATL_PHD,17,72,0,1,False,False,0.0,0.0
y1_d206_ATL_PHD,17,73,0,2,True,False,0.0,0.0
y1_d207_ATL_PHD,1,1,0,0,False,False,0.0,3.0
y1_d207_ATL_PHD,1,2,0,1,False,False,0.0,3.0
y1_d207_ATL_PHD,1,3,1,1,False,False,1.0,3.0
y1_d207_ATL_PHD,1,4,2,1,False,False,1.0,2.0
y1_d207_ATL_PHD,1,5,2,1,False,False,1.0,1.0
y1_d207_ATL_PHD,1,6,1,1,False,False,0.0,0.0
y1_d207_ATL_PHD,1,7,1,2,True,False,0.0,0.0
y1_d207_ATL_PHD,2,8,0,0,False,False,0.0,4.0
y1_d207_ATL_PHD,2,9,1,0,False,False,0.0,4.0
y1_d207_ATL_PHD,2,10,3,0,False,False,1.0,4.0
y1_d207_ATL_PHD,2,11,3,0,False,False,1.0,3.0
y1_d207_ATL_PHD,2,12,5,0,False,False,1.0,2.0
y1_d207_ATL_PHD,2,13,1,1,False,False,1.0,1.0
y1_d207_ATL_PHD,2,14,1,1,False,False,0.0,0.0
y1_d207_ATL_PHD,2,15,1,2,True,False,0.0,0.0
y1_d207_ATL_PHD,3,16,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,3,17,1,0,False,False,0.0,0.0
y1_d207_ATL_PHD,3,18,1,1,False,False,0.0,0.0
y1_d207_ATL_PHD,3,19,5,1,False,False,0.0,0.0
y1_d207_ATL_PHD,3,20,5,2,True,False,0.0,0.0
y1_d207_ATL_PHD,4,21,0,0,False,False,0.0,4.0
y1_d207_ATL_PHD,4,22,0,1,False,False,0.0,4.0
y1_d207_ATL_PHD,4,23,1,1,False,True,2.0,4.0
y1_d207_ATL_PHD,4,24,0,1,False,False,0.0,2.0
y1_d207_ATL_PHD,4,25,1,1,False,False,1.0,2.0
y1_d207_ATL_PHD,4,26,2,1,False,False,1.0,1.0
y1_d207_ATL_PHD,4,27,0,2,False,False,0.0,0.0
y1_d207_ATL_PHD,4,28,1,2,True,False,0.0,0.0
y1_d207_ATL_PHD,5,29,0,0,False,False,0.0,2.0
y1_d207_ATL_PHD,5,30,0,1,False,False,0.0,2.0
y1_d207_ATL_PHD,5,31,1,1,False,False,1.0,2.0
y1_d207_ATL_PHD,5,32,1,1,False,False,0.0,1.0
y1_d207_ATL_PHD,5,33,3,1,False,False,1.0,1.0
y1_d207_ATL_PHD,5,34,3,1,True,False,0.0,0.0
y1_d207_ATL_PHD,6,35,0,0,False,False,0.0,1.0
y1_d207_ATL_PHD,6,36,0,1,False,False,0.0,1.0
y1_d207_ATL_PHD,6,37,1,1,False,False,0.0,1.0
y1_d207_ATL_PHD,6,38,5,1,False,False,1.0,1.0
y1_d207_ATL_PHD,6,39,3,1,True,False,0.0,0.0
y1_d207_ATL_PHD,7,40,0,0,False,False,0.0,2.0
y1_d207_ATL_PHD,7,41,0,1,False,False,0.0,2.0
y1_d207_ATL_PHD,7,42,1,1,False,False,0.0,2.0
y1_d207_ATL_PHD,7,43,6,1,False,False,0.0,2.0
y1_d207_ATL_PHD,7,44,6,2,False,False,2.0,2.0
y1_d207_ATL_PHD,7,45,1,2,False,False,0.0,0.0
y1_d207_ATL_PHD,7,46,5,2,True,False,0.0,0.0
y1_d207_ATL_PHD,8,47,0,0,False,False,0.0,1.0
y1_d207_ATL_PHD,8,48,0,1,False,False,0.0,1.0
y1_d207_ATL_PHD,8,49,0,2,False,False,0.0,1.0
y1_d207_ATL_PHD,8,50,2,2,False,False,1.0,1.0
y1_d207_ATL_PHD,8,51,2,2,False,False,0.0,0.0
y1_d207_ATL_PHD,8,52,3,2,True,False,0.0,0.0
y1_d207_ATL_PHD,9,53,0,0,False,False,0.0,1.0
y1_d207_ATL_PHD,9,54,0,1,False,False,0.0,1.0
y1_d207_ATL_PHD,9,55,1,1,False,False,1.0,1.0
y1_d207_ATL_PHD,9,56,1,1,True,False,0.0,0.0
y1_d207_ATL_PHD,10,57,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,10,58,0,1,False,False,0.0,0.0
y1_d207_ATL_PHD,10,59,0,2,True,False,0.0,0.0
y1_d207_ATL_PHD,11,60,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,11,61,1,0,False,False,0.0,0.0
y1_d207_ATL_PHD,11,62,1,1,False,False,0.0,0.0
y1_d207_ATL_PHD,11,63,1,2,True,False,0.0,0.0
y1_d207_ATL_PHD,12,64,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,12,65,0,1,False,False,0.0,0.0
y1_d207_ATL_PHD,12,66,0,2,False,False,0.0,0.0
y1_d207_ATL_PHD,12,67,2,2,True,False,0.0,0.0
y1_d207_ATL_PHD,13,68,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,13,69,0,1,False,False,0.0,0.0
y1_d207_ATL_PHD,13,70,0,2,True,False,0.0,0.0
y1_d207_ATL_PHD,14,71,0,0,False,True,1.0,2.0
y1_d207_ATL_PHD,14,72,0,0,False,True,1.0,1.0
y1_d207_ATL_PHD,14,73,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,14,74,0,1,False,False,0.0,0.0
y1_d207_ATL_PHD,14,75,0,2,True,False,0.0,0.0
y1_d207_ATL_PHD,15,76,0,0,False,False,0.0,2.0
y1_d207_ATL_PHD,15,77,1,0,False,False,0.0,2.0
y1_d207_ATL_PHD,15,78,4,1,False,False,0.0,2.0
y1_d207_ATL_PHD,15,79,4,2,False,True,2.0,2.0
y1_d207_ATL_PHD,15,80,0,2,True,False,0.0,0.0
y1_d207_ATL_PHD,16,81,0,0,False,False,0.0,4.0
y1_d207_ATL_PHD,16,82,1,0,False,False,0.0,4.0
y1_d207_ATL_PHD,16,83,1,1,False,False,0.0,4.0
y1_d207_ATL_PHD,16,84,3,1,False,False,1.0,4.0
y1_d207_ATL_PHD,16,85,5,1,False,True,3.0,3.0
y1_d207_ATL_PHD,16,86,0,1,True,False,0.0,0.0
y1_d207_ATL_PHD,17,87,0,0,False,False,0.0,0.0
y1_d207_ATL_PHD,17,88,1,0,False,False,0.0,0.0
y1_d207_ATL_PHD,17,89,1,1,False,False,0.0,0.0
y1_d207_ATL_PHD,17,90,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,1,1,0,0,False,False,0.0,1.0
y1_d208_ATL_PHD,1,2,1,0,False,False,1.0,1.0
y1_d208_ATL_PHD,1,3,0,1,True,False,0.0,0.0
y1_d208_ATL_PHD,2,4,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,2,5,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,2,6,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,2,7,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,3,8,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,3,9,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,3,10,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,3,11,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,4,12,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,4,13,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,4,14,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,4,15,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,5,16,0,0,False,False,0.0,4.0
y1_d208_ATL_PHD,5,17,0,1,False,False,0.0,4.0
y1_d208_ATL_PHD,5,18,1,1,False,False,0.0,4.0
y1_d208_ATL_PHD,5,19,3,1,False,False,1.0,4.0
y1_d208_ATL_PHD,5,20,5,1,False,False,1.0,3.0
y1_d208_ATL_PHD,5,21,5,1,False,False,2.0,2.0
y1_d208_ATL_PHD,5,22,2,1,False,False,0.0,0.0
y1_d208_ATL_PHD,5,23,3,1,True,False,0.0,0.0
y1_d208_ATL_PHD,6,24,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,6,25,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,6,26,0,2,True,False,0.0,0.0
y1_d208_ATL_PHD,7,27,0,0,False,False,0.0,1.0
y1_d208_ATL_PHD,7,28,0,1,False,False,0.0,1.0
y1_d208_ATL_PHD,7,29,1,1,False,False,0.0,1.0
y1_d208_ATL_PHD,7,30,3,1,False,False,1.0,1.0
y1_d208_ATL_PHD,7,31,3,1,False,False,0.0,0.0
y1_d208_ATL_PHD,7,32,3,2,True,False,0.0,0.0
y1_d208_ATL_PHD,8,33,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,8,34,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,8,35,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,8,36,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,9,37,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,9,38,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,9,39,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,9,40,1,2,False,False,0.0,0.0
y1_d208_ATL_PHD,9,41,5,2,True,False,0.0,0.0
y1_d208_ATL_PHD,10,42,0,0,False,True,1.0,1.0
y1_d208_ATL_PHD,10,43,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,10,44,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,10,45,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,10,46,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,11,47,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,11,48,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,11,49,2,1,False,False,0.0,0.0
y1_d208_ATL_PHD,11,50,2,2,True,False,0.0,0.0
y1_d208_ATL_PHD,12,51,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,12,52,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,12,53,0,2,True,False,0.0,0.0
y1_d208_ATL_PHD,13,54,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,13,55,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,13,56,0,2,False,False,0.0,0.0
y1_d208_ATL_PHD,13,57,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,14,58,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,14,59,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,14,60,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,14,61,1,2,False,False,0.0,0.0
y1_d208_ATL_PHD,14,62,3,2,True,False,0.0,0.0
y1_d208_ATL_PHD,15,63,0,0,False,False,0.0,4.0
y1_d208_ATL_PHD,15,64,1,0,False,False,0.0,4.0
y1_d208_ATL_PHD,15,65,3,0,False,False,0.0,4.0
y1_d208_ATL_PHD,15,66,7,0,False,True,4.0,4.0
y1_d208_ATL_PHD,15,67,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,15,68,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,15,69,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,15,70,1,2,False,False,0.0,0.0
y1_d208_ATL_PHD,15,71,1,2,True,False,0.0,0.0
y1_d208_ATL_PHD,16,72,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,16,73,1,0,False,False,0.0,0.0
y1_d208_ATL_PHD,16,74,1,1,False,False,0.0,0.0
y1_d208_ATL_PHD,16,75,2,2,True,False,0.0,0.0
y1_d208_ATL_PHD,17,76,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,17,77,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,17,78,0,2,True,False,0.0,0.0
y1_d208_ATL_PHD,18,79,0,0,False,False,0.0,0.0
y1_d208_ATL_PHD,18,80,0,1,False,False,0.0,0.0
y1_d208_ATL_PHD,18,81,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,1,1,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,1,2,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,1,3,1,1,True,False,0.0,0.0
y1_d209_PHD_VAS,2,4,0,0,False,False,0.0,3.0
y1_d209_PHD_VAS,2,5,1,0,False,False,0.0,3.0
y1_d209_PHD_VAS,2,6,3,0,False,False,0.0,3.0
y1_d209_PHD_VAS,2,7,7,0,False,False,2.0,3.0
y1_d209_PHD_VAS,2,8,4,1,False,False,0.0,1.0
y1_d209_PHD_VAS,2,9,5,1,False,False,1.0,1.0
y1_d209_PHD_VAS,2,10,3,1,True,False,0.0,0.0
y1_d209_PHD_VAS,3,11,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,3,12,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,3,13,1,1,False,False,0.0,0.0
y1_d209_PHD_VAS,3,14,1,2,True,False,0.0,0.0
y1_d209_PHD_VAS,4,15,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,4,16,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,4,17,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,5,18,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,5,19,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,5,20,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,6,21,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,6,22,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,6,23,1,1,False,False,0.0,0.0
y1_d209_PHD_VAS,6,24,3,1,False,False,0.0,0.0
y1_d209_PHD_VAS,6,25,6,2,True,False,0.0,0.0
y1_d209_PHD_VAS,7,26,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,7,27,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,7,28,0,2,False,False,0.0,0.0
y1_d209_PHD_VAS,7,29,1,2,False,False,0.0,0.0
y1_d209_PHD_VAS,7,30,3,2,True,False,0.0,0.0
y1_d209_PHD_VAS,8,31,0,0,False,False,0.0,4.0
y1_d209_PHD_VAS,8,32,0,1,False,False,0.0,4.0
y1_d209_PHD_VAS,8,33,1,1,False,False,0.0,4.0
y1_d209_PHD_VAS,8,34,3,1,False,False,2.0,4.0
y1_d209_PHD_VAS,8,35,2,1,False,False,1.0,2.0
y1_d209_PHD_VAS,8,36,1,1,False,False,1.0,1.0
y1_d209_PHD_VAS,8,37,1,1,False,False,0.0,0.0
y1_d209_PHD_VAS,8,38,1,2,True,False,0.0,0.0
y1_d209_PHD_VAS,9,39,0,0,False,False,0.0,2.0
y1_d209_PHD_VAS,9,40,0,1,False,False,0.0,2.0
y1_d209_PHD_VAS,9,41,2,1,False,False,1.0,2.0
y1_d209_PHD_VAS,9,42,1,1,False,False,0.0,1.0
y1_d209_PHD_VAS,9,43,1,2,False,False,1.0,1.0
y1_d209_PHD_VAS,9,44,1,2,True,False,0.0,0.0
y1_d209_PHD_VAS,10,45,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,10,46,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,10,47,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,11,48,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,11,49,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,11,50,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,12,51,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,12,52,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,12,53,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,13,54,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,13,55,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,13,56,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,14,57,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,14,58,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,14,59,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,15,60,0,0,False,False,0.0,3.0
y1_d209_PHD_VAS,15,61,1,0,False,False,0.0,3.0
y1_d209_PHD_VAS,15,62,1,1,False,False,0.0,3.0
y1_d209_PHD_VAS,15,63,3,1,False,True,3.0,3.0
y1_d209_PHD_VAS,15,64,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,15,65,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,16,66,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,16,67,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,16,68,1,1,False,False,0.0,0.0
y1_d209_PHD_VAS,16,69,1,2,True,False,0.0,0.0
y1_d209_PHD_VAS,17,70,0,0,False,False,0.0,0.0
y1_d209_PHD_VAS,17,71,0,1,False,False,0.0,0.0
y1_d209_PHD_VAS,17,72,0,2,True,False,0.0,0.0
y1_d209_PHD_VAS,18,73,0,0,False,False,0.0,1.0
y1_d209_PHD_VAS,18,74,1,0,False,False,1.0,1.0
y1_d209_PHD_VAS,18,75,1,0,False,False,0.0,0.0
y1_d209_PHD_VAS,18,76,3,0,False,False,0.0,0.0
y1_d209_PHD_VAS,18,77,7,0,False,False,0.0,0.0
y1_d209_PHD_VAS,18,78,7,1,True,False,0.0,0.0
y1_d209_PWH_ARN,1,1,0,0,False,False,0.0,1.0
y1_d209_PWH_ARN,1,2,1,0,False,False,0.0,1.0
y1_d209_PWH_ARN,1,3,1,1,False,False,0.0,1.0
y1_d209_PWH_ARN,1,4,5,1,False,False,0.0,1.0
y1_d209_PWH_ARN,1,5,5,2,False,False,1.0,1.0
y1_d209_PWH_ARN,1,6,3,2,True,False,0.0,0.0
y1_d209_PWH_ARN,2,7,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,2,8,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,2,9,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,2,10,2,2,True,False,0.0,0.0
y1_d209_PWH_ARN,3,11,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,3,12,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,3,13,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,3,14,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,4,15,0,0,False,True,1.0,1.0
y1_d209_PWH_ARN,4,16,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,4,17,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,4,18,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,4,19,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,5,20,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,5,21,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,5,22,1,1,False,False,0.0,0.0
y1_d209_PWH_ARN,5,23,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,6,24,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,6,25,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,6,26,0,2,True,False,0.0,0.0
y1_d209_PWH_ARN,7,27,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,7,28,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,7,29,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,7,30,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,8,31,0,0,False,False,0.0,3.0
y1_d209_PWH_ARN,8,32,0,1,False,False,0.0,3.0
y1_d209_PWH_ARN,8,33,1,1,False,False,0.0,3.0
y1_d209_PWH_ARN,8,34,3,1,False,False,2.0,3.0
y1_d209_PWH_ARN,8,35,2,1,False,False,0.0,1.0
y1_d209_PWH_ARN,8,36,2,2,False,False,1.0,1.0
y1_d209_PWH_ARN,8,37,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,9,38,0,0,False,False,0.0,3.0
y1_d209_PWH_ARN,9,39,1,0,False,False,0.0,3.0
y1_d209_PWH_ARN,9,40,2,1,False,False,0.0,3.0
y1_d209_PWH_ARN,9,41,3,1,False,False,0.0,3.0
y1_d209_PWH_ARN,9,42,3,2,False,True,3.0,3.0
y1_d209_PWH_ARN,9,43,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,9,44,2,2,False,False,0.0,0.0
y1_d209_PWH_ARN,9,45,5,2,True,False,0.0,0.0
y1_d209_PWH_ARN,10,46,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,10,47,1,0,False,False,0.0,0.0
y1_d209_PWH_ARN,10,48,3,0,False,False,0.0,0.0
y1_d209_PWH_ARN,10,49,5,1,False,False,0.0,0.0
y1_d209_PWH_ARN,10,50,5,2,True,False,0.0,0.0
y1_d209_PWH_ARN,11,51,0,0,False,False,0.0,1.0
y1_d209_PWH_ARN,11,52,1,0,False,False,0.0,1.0
y1_d209_PWH_ARN,11,53,3,0,False,False,0.0,1.0
y1_d209_PWH_ARN,11,54,7,0,False,False,0.0,1.0
y1_d209_PWH_ARN,11,55,7,1,False,False,0.0,1.0
y1_d209_PWH_ARN,11,56,7,2,False,False,1.0,1.0
y1_d209_PWH_ARN,11,57,7,2,True,False,0.0,0.0
y1_d209_PWH_ARN,12,58,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,12,59,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,12,60,1,1,False,False,0.0,0.0
y1_d209_PWH_ARN,12,61,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,13,62,0,0,False,False,0.0,1.0
y1_d209_PWH_ARN,13,63,0,1,False,True,1.0,1.0
y1_d209_PWH_ARN,13,64,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,13,65,0,2,False,False,0.0,0.0
y1_d209_PWH_ARN,13,66,1,2,True,False,0.0,0.0
y1_d209_PWH_ARN,14,67,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,14,68,1,0,False,False,0.0,0.0
y1_d209_PWH_ARN,14,69,2,1,False,False,0.0,0.0
y1_d209_PWH_ARN,14,70,2,2,True,False,0.0,0.0
y1_d209_PWH_ARN,15,71,0,0,False,False,0.0,2.0
y1_d209_PWH_ARN,15,72,1,0,False,False,1.0,2.0
y1_d209_PWH_ARN,15,73,4,0,False,False,1.0,1.0
y1_d209_PWH_ARN,15,74,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,15,75,1,1,False,False,0.0,0.0
y1_d209_PWH_ARN,15,76,3,1,False,False,0.0,0.0
y1_d209_PWH_ARN,15,77,3,2,True,False,0.0,0.0
y1_d209_PWH_ARN,16,78,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,16,79,0,1,False,False,0.0,0.0
y1_d209_PWH_ARN,16,80,0,2,True,False,0.0,0.0
y1_d209_PWH_ARN,17,81,0,0,False,False,0.0,0.0
y1_d209_PWH_ARN,17,82,1,0,False,False,0.0,0.0
y1_d209_PWH_ARN,17,83,1,1,False,False,0.0,0.0
y1_d209_PWH_ARN,17,84,3,1,False,False,0.0,0.0
y1_d209_PWH_ARN,17,85,6,2,False,False,0.0,0.0
y1_d209_PWH_ARN,17,86,7,2,True,False,0.0,0.0
y1_d209_PWH_ARN,18,87,0,0,False,False,0.0,3.0
y1_d209_PWH_ARN,18,88,2,0,False,False,0.0,3.0
y1_d209_PWH_ARN,18,89,2,1,False,False,0.0,3.0
y1_d209_PWH_ARN,18,90,4,2,False,False,0.0,3.0
y1_d209_PWH_ARN,18,91,5,2,False,True,3.0,3.0
y1_d209_PWH_ARN,18,92,0,2,True,False,0.0,0.0
y1_d209_QHX_ANI,1,1,0,0,False,False,0.0,1.0
